ID;City;Dayofweek;Visit#Dayofweek;Year;Weekday#end
131557;Hồ Chí Minh;Tuesday;5;2017;Weekdays
131557;Hồ Chí Minh;Thursday;5;2017;Weekdays
131559;Hồ Chí Minh;Tuesday;5;2017;Weekdays
131559;Hồ Chí Minh;Wednesday;5;2017;Weekdays
132626;Hồ Chí Minh;Friday;5;2017;Weekdays
132627;Hồ Chí Minh;Monday;5;2017;Weekdays
132628;Hồ Chí Minh;Thursday;5;2017;Weekdays
132628;Hồ Chí Minh;Friday;5;2017;Weekdays
132949;Hồ Chí Minh;Thursday;5;2017;Weekdays
132952;Hồ Chí Minh;Friday;5;2017;Weekdays
132956;Hồ Chí Minh;Tuesday;5;2017;Weekdays
133096;Hồ Chí Minh;Thursday;5;2017;Weekdays
133096;Hồ Chí Minh;Friday;5;2017;Weekdays
133275;Hồ Chí Minh;Wednesday;5;2017;Weekdays
133275;Hồ Chí Minh;Thursday;5;2017;Weekdays
133327;Hồ Chí Minh;Friday;5;2017;Weekdays
134006;Hồ Chí Minh;Monday;5;2017;Weekdays
134006;Hồ Chí Minh;Tuesday;5;2017;Weekdays
134545;Hồ Chí Minh;Friday;5;2017;Weekdays
134671;Hồ Chí Minh;Monday;5;2017;Weekdays
134671;Hồ Chí Minh;Thursday;5;2017;Weekdays
134672;Hồ Chí Minh;Thursday;5;2017;Weekdays
135299;Hồ Chí Minh;Wednesday;5;2017;Weekdays
135299;Hồ Chí Minh;Friday;5;2017;Weekdays
137868;Hồ Chí Minh;Monday;5;2017;Weekdays
137868;Hồ Chí Minh;Tuesday;5;2017;Weekdays
137890;Hồ Chí Minh;Monday;5;2017;Weekdays
137890;Hồ Chí Minh;Tuesday;5;2017;Weekdays
137890;Hồ Chí Minh;Wednesday;5;2017;Weekdays
137958;Hồ Chí Minh;Wednesday;5;2017;Weekdays
137958;Hồ Chí Minh;Thursday;5;2017;Weekdays
137959;Hồ Chí Minh;Thursday;5;2017;Weekdays
137960;Hồ Chí Minh;Monday;5;2017;Weekdays
137960;Hồ Chí Minh;Tuesday;5;2017;Weekdays
137961;Hồ Chí Minh;Wednesday;5;2017;Weekdays
137961;Hồ Chí Minh;Friday;5;2017;Weekdays
137962;Hồ Chí Minh;Monday;5;2017;Weekdays
137962;Hồ Chí Minh;Tuesday;5;2017;Weekdays
137968;Hồ Chí Minh;Friday;5;2017;Weekdays
138116;Hồ Chí Minh;Thursday;5;2017;Weekdays
138117;Hồ Chí Minh;Friday;5;2017;Weekdays
138122;Hồ Chí Minh;Monday;5;2017;Weekdays
138122;Hồ Chí Minh;Wednesday;5;2017;Weekdays
138122;Hồ Chí Minh;Friday;5;2017;Weekdays
138181;Hồ Chí Minh;Thursday;5;2017;Weekdays
138181;Hồ Chí Minh;Friday;5;2017;Weekdays
138378;Hồ Chí Minh;Tuesday;5;2017;Weekdays
138378;Hồ Chí Minh;Wednesday;5;2017;Weekdays
138413;Hồ Chí Minh;Monday;5;2017;Weekdays
138413;Hồ Chí Minh;Tuesday;5;2017;Weekdays
138595;Hồ Chí Minh;Monday;5;2017;Weekdays
138595;Hồ Chí Minh;Tuesday;5;2017;Weekdays
138595;Hồ Chí Minh;Wednesday;5;2017;Weekdays
138660;Hồ Chí Minh;Friday;5;2017;Weekdays
138758;Hồ Chí Minh;Friday;5;2017;Weekdays
138775;Hồ Chí Minh;Monday;5;2017;Weekdays
138775;Hồ Chí Minh;Tuesday;5;2017;Weekdays
138775;Hồ Chí Minh;Wednesday;5;2017;Weekdays
138978;Hồ Chí Minh;Tuesday;5;2017;Weekdays
138980;Hồ Chí Minh;Thursday;5;2017;Weekdays
139014;Hồ Chí Minh;Wednesday;5;2017;Weekdays
139021;Hồ Chí Minh;Monday;5;2017;Weekdays
139021;Hồ Chí Minh;Tuesday;5;2017;Weekdays
139021;Hồ Chí Minh;Wednesday;5;2017;Weekdays
139022;Hồ Chí Minh;Monday;5;2017;Weekdays
139039;Hồ Chí Minh;Monday;5;2017;Weekdays
139039;Hồ Chí Minh;Tuesday;5;2017;Weekdays
139039;Hồ Chí Minh;Wednesday;5;2017;Weekdays
139039;Hồ Chí Minh;Thursday;5;2017;Weekdays
139039;Hồ Chí Minh;Friday;5;2017;Weekdays
139042;Hồ Chí Minh;Friday;5;2017;Weekdays
139055;Hồ Chí Minh;Wednesday;5;2017;Weekdays
139055;Hồ Chí Minh;Thursday;5;2017;Weekdays
139055;Hồ Chí Minh;Friday;5;2017;Weekdays
141432;Hồ Chí Minh;Monday;5;2017;Weekdays
141432;Hồ Chí Minh;Tuesday;5;2017;Weekdays
353397;Hồ Chí Minh;Thursday;5;2018;Weekdays
353622;Hồ Chí Minh;Friday;5;2018;Weekdays
368658;Hồ Chí Minh;Wednesday;5;2018;Weekdays
370790;Hồ Chí Minh;Friday;5;2018;Weekdays
370870;Hồ Chí Minh;Monday;5;2018;Weekdays
371498;Hồ Chí Minh;Thursday;5;2018;Weekdays
374332;Hồ Chí Minh;Wednesday;5;2018;Weekdays
386291;Hồ Chí Minh;Friday;5;2018;Weekdays
406953;Hồ Chí Minh;Thursday;5;2018;Weekdays
406953;Hồ Chí Minh;Friday;5;2018;Weekdays
410003;Hồ Chí Minh;Monday;5;2018;Weekdays
433128;Hồ Chí Minh;Friday;5;2018;Weekdays
435085;Hồ Chí Minh;Thursday;5;2018;Weekdays
435085;Hồ Chí Minh;Friday;5;2018;Weekdays
436351;Hồ Chí Minh;Monday;5;2018;Weekdays
437595;Hồ Chí Minh;Tuesday;5;2018;Weekdays
437796;Hồ Chí Minh;Wednesday;5;2018;Weekdays
439436;Hồ Chí Minh;Friday;5;2018;Weekdays
441182;Hồ Chí Minh;Monday;5;2018;Weekdays
441182;Hồ Chí Minh;Tuesday;5;2018;Weekdays
444221;Hồ Chí Minh;Thursday;5;2018;Weekdays
444221;Hồ Chí Minh;Friday;5;2018;Weekdays
444685;Hồ Chí Minh;Tuesday;5;2018;Weekdays
445517;Hồ Chí Minh;Tuesday;5;2018;Weekdays
448144;Hồ Chí Minh;Wednesday;5;2018;Weekdays
448144;Hồ Chí Minh;Thursday;5;2018;Weekdays
448144;Hồ Chí Minh;Friday;5;2018;Weekdays
451483;Hồ Chí Minh;Thursday;5;2018;Weekdays
451841;Hồ Chí Minh;Monday;5;2018;Weekdays
451843;Hồ Chí Minh;Thursday;5;2018;Weekdays
451895;Hồ Chí Minh;Monday;5;2018;Weekdays
451895;Hồ Chí Minh;Thursday;5;2018;Weekdays
452079;Hồ Chí Minh;Tuesday;5;2018;Weekdays
452880;Hồ Chí Minh;Monday;5;2018;Weekdays
452880;Hồ Chí Minh;Wednesday;5;2018;Weekdays
453084;Hồ Chí Minh;Thursday;5;2018;Weekdays
454424;Hồ Chí Minh;Monday;5;2018;Weekdays
454424;Hồ Chí Minh;Tuesday;5;2018;Weekdays
454962;Hồ Chí Minh;Tuesday;5;2018;Weekdays
455691;Hồ Chí Minh;Wednesday;5;2018;Weekdays
455691;Hồ Chí Minh;Friday;5;2018;Weekdays
455816;Hồ Chí Minh;Thursday;5;2018;Weekdays
456167;Hồ Chí Minh;Friday;5;2018;Weekdays
456538;Hồ Chí Minh;Wednesday;5;2018;Weekdays
456689;Hồ Chí Minh;Thursday;5;2018;Weekdays
456802;Hồ Chí Minh;Thursday;5;2018;Weekdays
456802;Hồ Chí Minh;Friday;5;2018;Weekdays
456826;Hồ Chí Minh;Tuesday;5;2018;Weekdays
456826;Hồ Chí Minh;Wednesday;5;2018;Weekdays
457289;Hồ Chí Minh;Friday;5;2018;Weekdays
457290;Hồ Chí Minh;Monday;5;2018;Weekdays
457291;Hồ Chí Minh;Friday;5;2018;Weekdays
457304;Hồ Chí Minh;Monday;5;2018;Weekdays
457583;Hồ Chí Minh;Monday;5;2018;Weekdays
457583;Hồ Chí Minh;Friday;5;2018;Weekdays
458090;Hồ Chí Minh;Monday;5;2018;Weekdays
458090;Hồ Chí Minh;Tuesday;5;2018;Weekdays
458090;Hồ Chí Minh;Thursday;5;2018;Weekdays
458090;Hồ Chí Minh;Friday;5;2018;Weekdays
458096;Hồ Chí Minh;Monday;5;2018;Weekdays
459811;Hồ Chí Minh;Monday;5;2018;Weekdays
731668;Hồ Chí Minh;Thursday;5;2019;Weekdays
738215;Hồ Chí Minh;Friday;5;2019;Weekdays
738432;Hồ Chí Minh;Monday;5;2019;Weekdays
738508;Hồ Chí Minh;Monday;5;2019;Weekdays
739729;Hồ Chí Minh;Monday;5;2019;Weekdays
739729;Hồ Chí Minh;Tuesday;5;2019;Weekdays
739729;Hồ Chí Minh;Wednesday;5;2019;Weekdays
739729;Hồ Chí Minh;Thursday;5;2019;Weekdays
739729;Hồ Chí Minh;Friday;5;2019;Weekdays
739856;Hồ Chí Minh;Tuesday;5;2019;Weekdays
739856;Hồ Chí Minh;Thursday;5;2019;Weekdays
741680;Hồ Chí Minh;Thursday;5;2019;Weekdays
742205;Hồ Chí Minh;Monday;5;2019;Weekdays
742205;Hồ Chí Minh;Wednesday;5;2019;Weekdays
743670;Hồ Chí Minh;Thursday;5;2019;Weekdays
745579;Hồ Chí Minh;Monday;5;2019;Weekdays
745579;Hồ Chí Minh;Tuesday;5;2019;Weekdays
745579;Hồ Chí Minh;Friday;5;2019;Weekdays
745581;Hồ Chí Minh;Wednesday;5;2019;Weekdays
745581;Hồ Chí Minh;Thursday;5;2019;Weekdays
745581;Hồ Chí Minh;Friday;5;2019;Weekdays
746931;Hồ Chí Minh;Wednesday;5;2019;Weekdays
747410;Hồ Chí Minh;Wednesday;5;2019;Weekdays
747410;Hồ Chí Minh;Thursday;5;2019;Weekdays
748613;Hồ Chí Minh;Thursday;5;2019;Weekdays
748613;Hồ Chí Minh;Friday;5;2019;Weekdays
751050;Hồ Chí Minh;Monday;5;2019;Weekdays
751050;Hồ Chí Minh;Friday;5;2019;Weekdays
751063;Hồ Chí Minh;Monday;5;2019;Weekdays
751086;Hồ Chí Minh;Wednesday;5;2019;Weekdays
751086;Hồ Chí Minh;Thursday;5;2019;Weekdays
751606;Hồ Chí Minh;Monday;5;2019;Weekdays
751606;Hồ Chí Minh;Wednesday;5;2019;Weekdays
751606;Hồ Chí Minh;Friday;5;2019;Weekdays
752214;Hồ Chí Minh;Wednesday;5;2019;Weekdays
752214;Hồ Chí Minh;Thursday;5;2019;Weekdays
756044;Hồ Chí Minh;Wednesday;5;2019;Weekdays
756044;Hồ Chí Minh;Friday;5;2019;Weekdays
756395;Hồ Chí Minh;Monday;5;2019;Weekdays
756395;Hồ Chí Minh;Friday;5;2019;Weekdays
757084;Hồ Chí Minh;Wednesday;5;2019;Weekdays
757084;Hồ Chí Minh;Thursday;5;2019;Weekdays
757600;Hồ Chí Minh;Monday;5;2019;Weekdays
757600;Hồ Chí Minh;Friday;5;2019;Weekdays
767264;Hồ Chí Minh;Monday;5;2019;Weekdays
767264;Hồ Chí Minh;Tuesday;5;2019;Weekdays
780577;Hồ Chí Minh;Monday;5;2019;Weekdays
780577;Hồ Chí Minh;Tuesday;5;2019;Weekdays
780577;Hồ Chí Minh;Wednesday;5;2019;Weekdays
780577;Hồ Chí Minh;Friday;5;2019;Weekdays
780763;Hồ Chí Minh;Monday;5;2019;Weekdays
780763;Hồ Chí Minh;Wednesday;5;2019;Weekdays
783720;Hồ Chí Minh;Tuesday;5;2019;Weekdays
784329;Hồ Chí Minh;Monday;5;2019;Weekdays
789153;Hồ Chí Minh;Monday;5;2019;Weekdays
789153;Hồ Chí Minh;Wednesday;5;2019;Weekdays
790945;Hồ Chí Minh;Monday;5;2019;Weekdays
790945;Hồ Chí Minh;Tuesday;5;2019;Weekdays
791761;Hồ Chí Minh;Monday;5;2019;Weekdays
791868;Hồ Chí Minh;Thursday;5;2019;Weekdays
792066;Hồ Chí Minh;Thursday;5;2019;Weekdays
792152;Hồ Chí Minh;Monday;5;2019;Weekdays
792152;Hồ Chí Minh;Thursday;5;2019;Weekdays
793017;Hồ Chí Minh;Tuesday;5;2019;Weekdays
793017;Hồ Chí Minh;Wednesday;5;2019;Weekdays
793939;Hồ Chí Minh;Monday;5;2019;Weekdays
793939;Hồ Chí Minh;Friday;5;2019;Weekdays
794587;Hồ Chí Minh;Monday;5;2019;Weekdays
794587;Hồ Chí Minh;Wednesday;5;2019;Weekdays
794587;Hồ Chí Minh;Thursday;5;2019;Weekdays
795151;Hồ Chí Minh;Monday;5;2019;Weekdays
795151;Hồ Chí Minh;Tuesday;5;2019;Weekdays
795151;Hồ Chí Minh;Wednesday;5;2019;Weekdays
795151;Hồ Chí Minh;Friday;5;2019;Weekdays
795370;Hồ Chí Minh;Wednesday;5;2019;Weekdays
796221;Hồ Chí Minh;Thursday;5;2019;Weekdays
796221;Hồ Chí Minh;Friday;5;2019;Weekdays
798927;Hồ Chí Minh;Monday;5;2019;Weekdays
798927;Hồ Chí Minh;Tuesday;5;2019;Weekdays
801249;Hồ Chí Minh;Wednesday;5;2019;Weekdays
801249;Hồ Chí Minh;Friday;5;2019;Weekdays
804081;Hồ Chí Minh;Wednesday;5;2019;Weekdays
804121;Hồ Chí Minh;Tuesday;5;2019;Weekdays
804121;Hồ Chí Minh;Wednesday;5;2019;Weekdays
805168;Hồ Chí Minh;Thursday;5;2019;Weekdays
805733;Hồ Chí Minh;Monday;5;2019;Weekdays
807823;Hồ Chí Minh;Friday;5;2019;Weekdays
808070;Hồ Chí Minh;Tuesday;5;2019;Weekdays
809444;Hồ Chí Minh;Friday;5;2019;Weekdays
809737;Hồ Chí Minh;Monday;5;2019;Weekdays
809737;Hồ Chí Minh;Tuesday;5;2019;Weekdays
812472;Hồ Chí Minh;Monday;5;2019;Weekdays
812472;Hồ Chí Minh;Tuesday;5;2019;Weekdays
813465;Hồ Chí Minh;Monday;5;2019;Weekdays
813765;Hồ Chí Minh;Monday;5;2019;Weekdays
813765;Hồ Chí Minh;Thursday;5;2019;Weekdays
814825;Hồ Chí Minh;Tuesday;5;2019;Weekdays
814825;Hồ Chí Minh;Thursday;5;2019;Weekdays
815099;Hồ Chí Minh;Monday;5;2019;Weekdays
815099;Hồ Chí Minh;Wednesday;5;2019;Weekdays
815682;Hồ Chí Minh;Monday;5;2019;Weekdays
815682;Hồ Chí Minh;Tuesday;5;2019;Weekdays
815682;Hồ Chí Minh;Wednesday;5;2019;Weekdays
815682;Hồ Chí Minh;Friday;5;2019;Weekdays
815814;Hồ Chí Minh;Tuesday;5;2019;Weekdays
816095;Hồ Chí Minh;Wednesday;5;2019;Weekdays
816095;Hồ Chí Minh;Thursday;5;2019;Weekdays
817780;Hồ Chí Minh;Friday;5;2019;Weekdays
817970;Hồ Chí Minh;Wednesday;5;2019;Weekdays
817970;Hồ Chí Minh;Thursday;5;2019;Weekdays
818118;Hồ Chí Minh;Monday;5;2019;Weekdays
818118;Hồ Chí Minh;Thursday;5;2019;Weekdays
818808;Hồ Chí Minh;Tuesday;5;2019;Weekdays
819469;Hồ Chí Minh;Monday;5;2019;Weekdays
819469;Hồ Chí Minh;Friday;5;2019;Weekdays
819873;Hồ Chí Minh;Monday;5;2019;Weekdays
819873;Hồ Chí Minh;Wednesday;5;2019;Weekdays
820014;Hồ Chí Minh;Tuesday;5;2019;Weekdays
820118;Hồ Chí Minh;Tuesday;5;2019;Weekdays
820118;Hồ Chí Minh;Friday;5;2019;Weekdays
820345;Hồ Chí Minh;Tuesday;5;2019;Weekdays
820345;Hồ Chí Minh;Wednesday;5;2019;Weekdays
821433;Hồ Chí Minh;Wednesday;5;2019;Weekdays
823716;Hồ Chí Minh;Tuesday;5;2019;Weekdays
824802;Hồ Chí Minh;Wednesday;5;2019;Weekdays
824843;Hồ Chí Minh;Tuesday;5;2019;Weekdays
824912;Hồ Chí Minh;Monday;5;2019;Weekdays
824912;Hồ Chí Minh;Wednesday;5;2019;Weekdays
824912;Hồ Chí Minh;Friday;5;2019;Weekdays
824948;Hồ Chí Minh;Tuesday;5;2019;Weekdays
824948;Hồ Chí Minh;Friday;5;2019;Weekdays
824951;Hồ Chí Minh;Thursday;5;2019;Weekdays
824951;Hồ Chí Minh;Friday;5;2019;Weekdays
826132;Hồ Chí Minh;Friday;5;2019;Weekdays
826615;Hồ Chí Minh;Thursday;5;2019;Weekdays
826689;Hồ Chí Minh;Friday;5;2019;Weekdays
826710;Hồ Chí Minh;Tuesday;5;2019;Weekdays
826942;Hồ Chí Minh;Thursday;5;2019;Weekdays
826942;Hồ Chí Minh;Friday;5;2019;Weekdays
828507;Hồ Chí Minh;Tuesday;5;2019;Weekdays
828507;Hồ Chí Minh;Wednesday;5;2019;Weekdays
828507;Hồ Chí Minh;Thursday;5;2019;Weekdays
828511;Hồ Chí Minh;Tuesday;5;2019;Weekdays
828511;Hồ Chí Minh;Thursday;5;2019;Weekdays
830921;Hồ Chí Minh;Monday;5;2019;Weekdays
830921;Hồ Chí Minh;Friday;5;2019;Weekdays
830927;Hồ Chí Minh;Thursday;5;2019;Weekdays
831022;Hồ Chí Minh;Friday;5;2019;Weekdays
831913;Hồ Chí Minh;Thursday;5;2019;Weekdays
832198;Hồ Chí Minh;Friday;5;2019;Weekdays
832380;Hồ Chí Minh;Monday;5;2019;Weekdays
832380;Hồ Chí Minh;Thursday;5;2019;Weekdays
833476;Hồ Chí Minh;Friday;5;2019;Weekdays
834106;Hồ Chí Minh;Tuesday;5;2019;Weekdays
834106;Hồ Chí Minh;Wednesday;5;2019;Weekdays
834106;Hồ Chí Minh;Thursday;5;2019;Weekdays
834106;Hồ Chí Minh;Friday;5;2019;Weekdays
834625;Hồ Chí Minh;Tuesday;5;2019;Weekdays
836554;Hồ Chí Minh;Wednesday;5;2019;Weekdays
836554;Hồ Chí Minh;Friday;5;2019;Weekdays
838114;Hồ Chí Minh;Tuesday;5;2019;Weekdays
838114;Hồ Chí Minh;Thursday;5;2019;Weekdays
839899;Hồ Chí Minh;Tuesday;5;2019;Weekdays
839899;Hồ Chí Minh;Friday;5;2019;Weekdays
840009;Hồ Chí Minh;Friday;5;2019;Weekdays
840057;Hồ Chí Minh;Thursday;5;2019;Weekdays
841135;Hồ Chí Minh;Monday;5;2019;Weekdays
841135;Hồ Chí Minh;Wednesday;5;2019;Weekdays
841135;Hồ Chí Minh;Friday;5;2019;Weekdays
841379;Hồ Chí Minh;Wednesday;5;2019;Weekdays
841379;Hồ Chí Minh;Friday;5;2019;Weekdays
841528;Hồ Chí Minh;Wednesday;5;2019;Weekdays
842192;Hồ Chí Minh;Wednesday;5;2019;Weekdays
842262;Hồ Chí Minh;Thursday;5;2019;Weekdays
842327;Hồ Chí Minh;Monday;5;2019;Weekdays
842327;Hồ Chí Minh;Tuesday;5;2019;Weekdays
842327;Hồ Chí Minh;Friday;5;2019;Weekdays
842384;Hồ Chí Minh;Tuesday;5;2019;Weekdays
842384;Hồ Chí Minh;Wednesday;5;2019;Weekdays
842632;Hồ Chí Minh;Friday;5;2019;Weekdays
846330;Hồ Chí Minh;Friday;5;2019;Weekdays
846332;Hồ Chí Minh;Friday;5;2019;Weekdays
847526;Hồ Chí Minh;Thursday;5;2019;Weekdays
847526;Hồ Chí Minh;Friday;5;2019;Weekdays
852327;Hồ Chí Minh;Tuesday;5;2019;Weekdays
852327;Hồ Chí Minh;Thursday;5;2019;Weekdays
854666;Hồ Chí Minh;Monday;5;2019;Weekdays
115363;Đà Nẵng;Thursday;5;2017;Weekdays
119160;Đà Nẵng;Tuesday;5;2017;Weekdays
120322;Đà Nẵng;Wednesday;5;2017;Weekdays
120323;Đà Nẵng;Monday;5;2017;Weekdays
120324;Đà Nẵng;Monday;5;2017;Weekdays
121018;Đà Nẵng;Monday;5;2017;Weekdays
121018;Đà Nẵng;Tuesday;5;2017;Weekdays
122220;Đà Nẵng;Wednesday;5;2017;Weekdays
122220;Đà Nẵng;Thursday;5;2017;Weekdays
123303;Đà Nẵng;Monday;5;2017;Weekdays
123545;Đà Nẵng;Monday;5;2017;Weekdays
123570;Đà Nẵng;Monday;5;2017;Weekdays
123570;Đà Nẵng;Tuesday;5;2017;Weekdays
123570;Đà Nẵng;Wednesday;5;2017;Weekdays
123570;Đà Nẵng;Thursday;5;2017;Weekdays
123570;Đà Nẵng;Friday;5;2017;Weekdays
125208;Đà Nẵng;Wednesday;5;2017;Weekdays
125208;Đà Nẵng;Thursday;5;2017;Weekdays
125319;Đà Nẵng;Monday;5;2017;Weekdays
125319;Đà Nẵng;Wednesday;5;2017;Weekdays
125409;Đà Nẵng;Monday;5;2017;Weekdays
125409;Đà Nẵng;Tuesday;5;2017;Weekdays
125723;Đà Nẵng;Tuesday;5;2017;Weekdays
125723;Đà Nẵng;Friday;5;2017;Weekdays
125727;Đà Nẵng;Tuesday;5;2017;Weekdays
125727;Đà Nẵng;Wednesday;5;2017;Weekdays
126745;Đà Nẵng;Monday;5;2017;Weekdays
126745;Đà Nẵng;Friday;5;2017;Weekdays
126913;Đà Nẵng;Monday;5;2017;Weekdays
126913;Đà Nẵng;Tuesday;5;2017;Weekdays
126974;Đà Nẵng;Wednesday;5;2017;Weekdays
126974;Đà Nẵng;Thursday;5;2017;Weekdays
126974;Đà Nẵng;Friday;5;2017;Weekdays
127337;Đà Nẵng;Monday;5;2017;Weekdays
127337;Đà Nẵng;Tuesday;5;2017;Weekdays
127354;Đà Nẵng;Monday;5;2017;Weekdays
127354;Đà Nẵng;Tuesday;5;2017;Weekdays
127365;Đà Nẵng;Friday;5;2017;Weekdays
127376;Đà Nẵng;Monday;5;2017;Weekdays
127377;Đà Nẵng;Monday;5;2017;Weekdays
127377;Đà Nẵng;Tuesday;5;2017;Weekdays
127377;Đà Nẵng;Wednesday;5;2017;Weekdays
127377;Đà Nẵng;Thursday;5;2017;Weekdays
127377;Đà Nẵng;Friday;5;2017;Weekdays
127383;Đà Nẵng;Tuesday;5;2017;Weekdays
127383;Đà Nẵng;Wednesday;5;2017;Weekdays
127415;Đà Nẵng;Monday;5;2017;Weekdays
127416;Đà Nẵng;Monday;5;2017;Weekdays
127416;Đà Nẵng;Thursday;5;2017;Weekdays
127419;Đà Nẵng;Thursday;5;2017;Weekdays
127677;Đà Nẵng;Friday;5;2017;Weekdays
131015;Đà Nẵng;Friday;5;2017;Weekdays
131120;Đà Nẵng;Monday;5;2017;Weekdays
132283;Đà Nẵng;Friday;5;2017;Weekdays
132559;Đà Nẵng;Tuesday;5;2017;Weekdays
132559;Đà Nẵng;Wednesday;5;2017;Weekdays
132941;Đà Nẵng;Thursday;5;2017;Weekdays
132944;Đà Nẵng;Tuesday;5;2017;Weekdays
133637;Đà Nẵng;Thursday;5;2017;Weekdays
133896;Đà Nẵng;Monday;5;2017;Weekdays
133940;Đà Nẵng;Thursday;5;2017;Weekdays
133940;Đà Nẵng;Friday;5;2017;Weekdays
133999;Đà Nẵng;Monday;5;2017;Weekdays
133999;Đà Nẵng;Tuesday;5;2017;Weekdays
134186;Đà Nẵng;Tuesday;5;2017;Weekdays
134186;Đà Nẵng;Thursday;5;2017;Weekdays
134644;Đà Nẵng;Thursday;5;2017;Weekdays
134644;Đà Nẵng;Friday;5;2017;Weekdays
134714;Đà Nẵng;Friday;5;2017;Weekdays
134717;Đà Nẵng;Wednesday;5;2017;Weekdays
134824;Đà Nẵng;Monday;5;2017;Weekdays
134824;Đà Nẵng;Tuesday;5;2017;Weekdays
135503;Đà Nẵng;Tuesday;5;2017;Weekdays
135503;Đà Nẵng;Thursday;5;2017;Weekdays
135507;Đà Nẵng;Friday;5;2017;Weekdays
135592;Đà Nẵng;Monday;5;2017;Weekdays
135592;Đà Nẵng;Tuesday;5;2017;Weekdays
135625;Đà Nẵng;Monday;5;2017;Weekdays
135625;Đà Nẵng;Wednesday;5;2017;Weekdays
135904;Đà Nẵng;Friday;5;2017;Weekdays
136076;Đà Nẵng;Tuesday;5;2017;Weekdays
136076;Đà Nẵng;Wednesday;5;2017;Weekdays
136154;Đà Nẵng;Monday;5;2017;Weekdays
136154;Đà Nẵng;Wednesday;5;2017;Weekdays
136156;Đà Nẵng;Wednesday;5;2017;Weekdays
136156;Đà Nẵng;Thursday;5;2017;Weekdays
136157;Đà Nẵng;Wednesday;5;2017;Weekdays
136157;Đà Nẵng;Friday;5;2017;Weekdays
136249;Đà Nẵng;Monday;5;2017;Weekdays
136267;Đà Nẵng;Tuesday;5;2017;Weekdays
136267;Đà Nẵng;Thursday;5;2017;Weekdays
136385;Đà Nẵng;Thursday;5;2017;Weekdays
136386;Đà Nẵng;Monday;5;2017;Weekdays
136386;Đà Nẵng;Tuesday;5;2017;Weekdays
136387;Đà Nẵng;Monday;5;2017;Weekdays
136387;Đà Nẵng;Tuesday;5;2017;Weekdays
136387;Đà Nẵng;Wednesday;5;2017;Weekdays
136387;Đà Nẵng;Thursday;5;2017;Weekdays
136560;Đà Nẵng;Monday;5;2017;Weekdays
137495;Đà Nẵng;Tuesday;5;2017;Weekdays
137495;Đà Nẵng;Wednesday;5;2017;Weekdays
137495;Đà Nẵng;Thursday;5;2017;Weekdays
137495;Đà Nẵng;Friday;5;2017;Weekdays
137849;Đà Nẵng;Tuesday;5;2017;Weekdays
137849;Đà Nẵng;Wednesday;5;2017;Weekdays
137857;Đà Nẵng;Friday;5;2017;Weekdays
138109;Đà Nẵng;Monday;5;2017;Weekdays
138115;Đà Nẵng;Friday;5;2017;Weekdays
138166;Đà Nẵng;Tuesday;5;2017;Weekdays
138166;Đà Nẵng;Wednesday;5;2017;Weekdays
138166;Đà Nẵng;Friday;5;2017;Weekdays
138169;Đà Nẵng;Thursday;5;2017;Weekdays
138169;Đà Nẵng;Friday;5;2017;Weekdays
138260;Đà Nẵng;Monday;5;2017;Weekdays
138260;Đà Nẵng;Tuesday;5;2017;Weekdays
138288;Đà Nẵng;Thursday;5;2017;Weekdays
138292;Đà Nẵng;Tuesday;5;2017;Weekdays
138292;Đà Nẵng;Thursday;5;2017;Weekdays
138457;Đà Nẵng;Monday;5;2017;Weekdays
138457;Đà Nẵng;Tuesday;5;2017;Weekdays
138457;Đà Nẵng;Wednesday;5;2017;Weekdays
138457;Đà Nẵng;Friday;5;2017;Weekdays
138495;Đà Nẵng;Wednesday;5;2017;Weekdays
138495;Đà Nẵng;Thursday;5;2017;Weekdays
138537;Đà Nẵng;Wednesday;5;2017;Weekdays
138537;Đà Nẵng;Thursday;5;2017;Weekdays
138545;Đà Nẵng;Monday;5;2017;Weekdays
138545;Đà Nẵng;Tuesday;5;2017;Weekdays
138546;Đà Nẵng;Monday;5;2017;Weekdays
138546;Đà Nẵng;Tuesday;5;2017;Weekdays
138550;Đà Nẵng;Monday;5;2017;Weekdays
138550;Đà Nẵng;Tuesday;5;2017;Weekdays
138554;Đà Nẵng;Thursday;5;2017;Weekdays
138554;Đà Nẵng;Friday;5;2017;Weekdays
138646;Đà Nẵng;Tuesday;5;2017;Weekdays
138940;Đà Nẵng;Friday;5;2017;Weekdays
138941;Đà Nẵng;Monday;5;2017;Weekdays
138941;Đà Nẵng;Tuesday;5;2017;Weekdays
138942;Đà Nẵng;Thursday;5;2017;Weekdays
138942;Đà Nẵng;Friday;5;2017;Weekdays
138945;Đà Nẵng;Monday;5;2017;Weekdays
138945;Đà Nẵng;Tuesday;5;2017;Weekdays
139069;Đà Nẵng;Tuesday;5;2017;Weekdays
139082;Đà Nẵng;Monday;5;2017;Weekdays
139082;Đà Nẵng;Tuesday;5;2017;Weekdays
139083;Đà Nẵng;Monday;5;2017;Weekdays
139083;Đà Nẵng;Tuesday;5;2017;Weekdays
139083;Đà Nẵng;Wednesday;5;2017;Weekdays
139083;Đà Nẵng;Thursday;5;2017;Weekdays
139083;Đà Nẵng;Friday;5;2017;Weekdays
139085;Đà Nẵng;Monday;5;2017;Weekdays
139085;Đà Nẵng;Tuesday;5;2017;Weekdays
